192.168.1.1,4C:09:D4:5C:CC:52,Livebox,T-Home Speedport W 504V WAP,Unknown,Unknown,Unknown
192.168.1.104,38:CA:DA:78:E9:1B,Unknown,Apple iOS 11.0,Unknown,Unknown,Unknown
192.168.1.109,Unknown,Unknown,Linux 3.8 - 4.14,Unknown,Unknown,Unknown
192.168.1.113,DC:85:DE:F7:A3:07,Unknown,AVtech Room Alert 26W environmental monitor,Unknown,Unknown,Unknown
