192.168.1.1,4C:09:D4:5C:CC:52,Livebox,T-Home Speedport W 504V WAP,Unknown,Unknown,Unknown
192.168.1.102,78:4B:87:8B:2B:17,Unknown,Unknown,Unknown,Unknown,Unknown
