192.168.1.1,84:AA:9C:11:17:D8,Unknown,Linux 2.6.16 - 2.6.35 (embedded),Unknown,Unknown,Unknown
192.168.1.34,18:F0:E4:D6:E6:8D,Unknown,Unknown,Unknown,Unknown,Unknown
