192.168.1.1,84:AA:9C:11:17:D8,Unknown,Linux 2.6.16 - 2.6.35 (embedded),Unknown,Unknown,Unknown
192.168.1.42,Unknown,Unknown,Linux 3.8 - 4.14,Unknown,Unknown,Unknown
